Country Name,Country Code,Time,Time Code,"Life expectancy at birth, female (years) [SP.DYN.LE00.FE.IN]","Life expectancy at birth, total (years) [SP.DYN.LE00.IN]","Life expectancy at birth, male (years) [SP.DYN.LE00.MA.IN]","Gross intake ratio in first grade of primary education, female (% of relevant age group) [SE.PRM.GINT.FE.ZS]","Gross intake ratio in first grade of primary education, total (% of relevant age group) [SE.PRM.GINT.ZS]","Net intake rate in grade 1, female (% of official school-age population) [SE.PRM.NINT.FE.ZS]","Over-age students, primary (% of enrollment) [SE.PRM.OENR.ZS]","Gross intake ratio in first grade of primary education, male (% of relevant age group) [SE.PRM.GINT.MA.ZS]",Net intake rate in grade 1 (% of official school-age population) [SE.PRM.NINT.ZS],"Net intake rate in grade 1, male (% of official school-age population) [SE.PRM.NINT.MA.ZS]","Persistence to grade 5, female (% of cohort) [SE.PRM.PRS5.FE.ZS]","Persistence to grade 5, total (% of cohort) [SE.PRM.PRS5.ZS]","Persistence to last grade of primary, male (% of cohort) [SE.PRM.PRSL.MA.ZS]",Progression to secondary school (%) [SE.SEC.PROG.ZS],"Over-age students, primary, female (% of female enrollment) [SE.PRM.OENR.FE.ZS]","Over-age students, primary, male (% of male enrollment) [SE.PRM.OENR.MA.ZS]","Persistence to grade 5, male (% of cohort) [SE.PRM.PRS5.MA.ZS]","Persistence to last grade of primary, female (% of cohort) [SE.PRM.PRSL.FE.ZS]","Persistence to last grade of primary, total (% of cohort) [SE.PRM.PRSL.ZS]","Progression to secondary school, female (%) [SE.SEC.PROG.FE.ZS]","Repeaters, primary, female (% of female enrollment) [SE.PRM.REPT.FE.ZS]","Repeaters, primary, total (% of total enrollment) [SE.PRM.REPT.ZS]","Repeaters, primary, male (% of male enrollment) [SE.PRM.REPT.MA.ZS]","Progression to secondary school, male (%) [SE.SEC.PROG.MA.ZS]",Multidimensional poverty headcount ratio (UNDP) (% of population) [SI.POV.MPUN],Multidimensional poverty headcount ratio (World Bank) (% of population) [SI.POV.MPWB],Poverty gap at $2.15 a day (2017 PPP) (%) [SI.POV.GAPS],Poverty gap at $6.85 a day (2017 PPP) (%) [SI.POV.UMIC.GP],Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population) [SI.POV.LMIC],Poverty headcount ratio at national poverty lines (% of population) [SI.POV.NAHC],Proportion of population pushed below the $2.15 ($ 2017 PPP) poverty line by out-of-pocket health care expenditure (%) [SH.UHC.NOP1.ZS],Poverty gap at $3.65 a day (2017 PPP) (%) [SI.POV.LMIC.GP],Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population) [SI.POV.DDAY],Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population) [SI.POV.UMIC],Poverty headcount ratio at societal poverty line (% of population) [SI.POV.SOPO],Proportion of population pushed below the $3.65 ($ 2017 PPP) poverty line by out-of-pocket health care expenditure (%) [SH.UHC.NOP2.ZS],Proportion of population pushed below the 60% median consumption poverty line by out-of-pocket health expenditure (%) [SH.UHC.NOPR.ZS],Proportion of population pushed further below the $3.65 ($ 2017 PPP) poverty line by out-of-pocket health care expenditure (%) [SH.UHC.FBP2.ZS],Proportion of population pushed or further pushed below the $2.15 ($ 2017 PPP) poverty line by out-of-pocket health care expenditure (%) [SH.UHC.TOT1.ZS],Proportion of population pushed further below the $2.15 ($ 2017 PPP) poverty line by out-of-pocket health care expenditure (%) [SH.UHC.FBP1.ZS],Proportion of population pushed further below the 60% median consumption poverty line by out-of-pocket health care expenditure (%) [SH.UHC.FBPR.ZS],Proportion of population pushed or further pushed below the $3.65 ($ 2017 PPP) poverty line by out-of-pocket health care expenditure (%) [SH.UHC.TOT2.ZS],Proportion of population pushed or further pushed below the 60% median consumption poverty line by out-of-pocket health expenditure (%) [SH.UHC.TOTR.ZS],"Literacy rate, adult female (% of females ages 15 and above) [SE.ADT.LITR.FE.ZS]","Literacy rate, adult total (% of people ages 15 and above) [SE.ADT.LITR.ZS]","Literacy rate, youth female (% of females ages 15-24) [SE.ADT.1524.LT.FE.ZS]","Literacy rate, youth total (% of people ages 15-24) [SE.ADT.1524.LT.ZS]","Literacy rate, adult male (% of males ages 15 and above) [SE.ADT.LITR.MA.ZS]","Literacy rate, youth (ages 15-24), gender parity index (GPI) [SE.ADT.1524.LT.FM.ZS]","Literacy rate, youth male (% of males ages 15-24) [SE.ADT.1524.LT.MA.ZS]"
Thailand,THA,2022,YR2022,83.929,79.68,75.473,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,91.48596191,91.09986877,98.42796326,98.17295837,90.66908264,1.004909992,97.94499207
Thailand,THA,2023,YR2023,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Timor-Leste,TLS,2021,YR2021,69.544,67.737,66.1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Timor-Leste,TLS,2022,YR2022,70.815,69.056,67.435,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Timor-Leste,TLS,2023,YR2023,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Togo,TGO,2021,YR2021,62.391,61.619,60.849,..,..,..,..,..,..,..,81.10562134,80.22096252,65.06646729,..,..,..,79.38126373,65.34736633,65.20571136,..,..,..,..,..,..,43.9,7.1,47.3,58.8,..,..,22,26.6,86.8,40.5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Togo,TGO,2022,YR2022,62.227,61.588,60.946,..,..,..,..,..,..,..,70.46530914,69.87294006,54.89775848,..,..,..,69.31239319,55.61156845,55.2441597,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Togo,TGO,2023,YR2023,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tonga,TON,2021,YR2021,73.719,70.986,68.416,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,4.5,1.6,20.6,..,0.3,0,21.5,15.1,..,..,..,..,..,..,..,..,99.5,99.40000153,99.5,99.40000153,99.40000153,1.002009988,99.30000305
Tonga,TON,2022,YR2022,74.123,71.27,68.581,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tonga,TON,2023,YR2023,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Trinidad and Tobago,TTO,2021,YR2021,76.403,72.971,69.662,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Trinidad and Tobago,TTO,2022,YR2022,78.153,74.708,71.307,..,..,..,..,..,..,..,98.4545517,98.05764771,95.71143341,..,..,..,97.66375732,96.57943726,96.14334106,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,93.83213806,..,99.72810364,92,..,1.066757441,89.05000305
Trinidad and Tobago,TTO,2023,YR2023,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tunisia,TUN,2021,YR2021,77.145,73.772,70.743,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.4,0.1,3.9,2,16.6,..,0.4,0.3,16.2,17.7,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tunisia,TUN,2022,YR2022,77.408,74.263,71.367,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,78.26113129,85.21492767,98.12705231,98.16139221,92.56976318,0.999319971,98.19429779
Tunisia,TUN,2023,YR2023,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Turkiye,TUR,2021,YR2021,79.121,76.032,73.04,..,..,..,..,..,..,..,..,..,99.5428772,..,..,..,..,99.68663788,99.6131134,..,..,..,..,..,..,0.5,0.1,2.1,1.4,14.4,..,0.5,0.4,7.6,22.1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Turkiye,TUR,2022,YR2022,81.495,78.475,75.38,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Turkiye,TUR,2023,YR2023,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Turkmenistan,TKM,2021,YR2021,72.663,69.264,65.865,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,99.73747253,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Turkmenistan,TKM,2022,YR2022,72.916,69.41,65.916,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Turkmenistan,TKM,2023,YR2023,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Turks and Caicos Islands,TCA,2021,YR2021,77.702,74.587,71.809,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Turks and Caicos Islands,TCA,2022,YR2022,77.986,74.925,72.165,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Turks and Caicos Islands,TCA,2023,YR2023,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tuvalu,TUV,2021,YR2021,69.138,64.547,60.816,..,..,..,..,..,..,..,73.4693222,78.06326294,72.86641693,..,..,..,82.20826721,70.21846771,71.69075012,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tuvalu,TUV,2022,YR2022,69.391,64.854,61.136,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tuvalu,TUV,2023,YR2023,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Uganda,UGA,2021,YR2021,64.92,62.705,60.423,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Uganda,UGA,2022,YR2022,65.703,63.638,61.486,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,76.52999878,80.58999634,93.01999664,91.83000183,84.84999847,1.025589943,90.63999939
Uganda,UGA,2023,YR2023,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Ukraine,UKR,2021,YR2021,74.36,69.64780488,65.16,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,100,100,100,99.90000153,100,1.001999974,99.80000305
Ukraine,UKR,2022,YR2022,73.904,68.58792683,63.525,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Ukraine,UKR,2023,YR2023,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United Arab Emirates,ARE,2021,YR2021,80.937,78.71,77.216,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,97,98,100,100,99,1,100
United Arab Emirates,ARE,2022,YR2022,81.412,79.196,77.72,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,98,98,100,100,99,1,100
United Arab Emirates,ARE,2023,YR2023,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United Kingdom,GBR,2021,YR2021,82.8,80.7,78.7,..,..,..,..,..,..,..,99.57137299,99.79081726,..,..,..,..,100,..,..,..,..,..,..,..,..,..,0.2,0.4,0.5,..,..,0.3,0.2,0.7,13.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United Kingdom,GBR,2022,YR2022,83.8,82.05853659,80.4,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United Kingdom,GBR,2023,YR2023,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United States,USA,2021,YR2021,79.3,76.32926829,73.5,..,..,..,..,..,..,..,..,84.43074036,..,..,..,..,..,..,..,..,..,..,..,..,..,0.6,0.2,0.5,0.5,..,0,0.3,0.2,1,16.7,0,0.62,0,0,0,7.57,0,8.19,..,..,..,..,..,..,..
United States,USA,2022,YR2022,80.2,77.43414634,74.8,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.5,1,1.4,1.5,..,..,1.1,1.2,2,19.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United States,USA,2023,YR2023,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Uruguay,URY,2021,YR2021,79.258,75.436,71.654,..,..,..,..,..,..,..,94.28668976,93.44101715,90.97621918,..,..,..,92.63842773,92.93213654,91.92890167,..,..,..,..,..,..,0.1,0,1.6,0.8,..,..,0.1,0.1,6.7,21.6,..,..,..,..,..,..,..,..,..,..,99.22000122,99.18000031,..,1.000699997,99.15000153
Uruguay,URY,2022,YR2022,81.685,78,74.147,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.2,0,1.5,0.8,9.9,..,0.2,0.2,6.4,21.7,..,..,..,..,..,..,..,..,99,99,99.37999725,99.12999725,99,1.004799962,98.90000153
Uruguay,URY,2023,YR2023,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Uzbekistan,UZB,2021,YR2021,73.39,70.862,68.334,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.7,..,..,..,..,17,..,..,..,..,..,..,..,..,..,..,..,..,..,100,100,100,100,100,1,100
Uzbekistan,UZB,2022,YR2022,74.293,71.674,69.032,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.3,0.7,5.9,5,14.1,..,1.8,2.3,17.3,18.9,..,..,..,..,..,..,..,..,100,100,100,100,100,1,100
Uzbekistan,UZB,2023,YR2023,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Vanuatu,VUT,2021,YR2021,72.945,70.449,68.397,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,88.40000153,89.09999847,97.19999695,96.90000153,89.80000305,1.006170034,96.59999847
Vanuatu,VUT,2022,YR2022,73.067,70.492,68.316,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Vanuatu,VUT,2023,YR2023,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Venezuela, RB",VEN,2021,YR2021,75.207,70.554,66.259,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Venezuela, RB",VEN,2022,YR2022,75.655,71.105,66.875,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,97.73000336,97.59999847,99.11000061,98.73000336,97.45999908,1.007259965,98.38999939
"Venezuela, RB",VEN,2023,YR2023,..,..,..,..,..,..,..,..,..,..,..,90.52896881,..,..,..,..,..,..,87.30631256,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Viet Nam,VNM,2021,YR2021,78.235,73.618,69.117,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Viet Nam,VNM,2022,YR2022,79.29,74.58,69.927,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.3,0.2,5.9,4.2,4.3,..,1.1,1,19.7,19.9,..,..,..,..,..,..,..,..,95,96,99,99,97,1,99
Viet Nam,VNM,2023,YR2023,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Virgin Islands (U.S.),VIR,2021,YR2021,83.5,80.06829268,76.8,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Virgin Islands (U.S.),VIR,2022,YR2022,83.7,80.3195122,77.1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Virgin Islands (U.S.),VIR,2023,YR2023,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
West Bank and Gaza,PSE,2021,YR2021,75.939,73.473,71.094,..,..,..,..,..,..,..,..,..,98.06967926,..,..,..,..,99.6115799,98.81874084,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
West Bank and Gaza,PSE,2022,YR2022,75.948,73.444,71.024,..,..,..,..,..,..,..,..,..,98.73084259,..,..,..,..,99.43345642,99.07312775,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,97,98,99,99,99,1,99
West Bank and Gaza,PSE,2023,YR2023,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Yemen, Rep.",YEM,2021,YR2021,67.134,63.753,60.629,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Yemen, Rep.",YEM,2022,YR2022,67.222,63.72,60.493,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Yemen, Rep.",YEM,2023,YR2023,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,54.13274002,..,76.91697693,69.23000336,..,1.189288497,61.75999832
Zambia,ZMB,2021,YR2021,63.928,61.223,58.487,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Zambia,ZMB,2022,YR2022,64.51,61.803,59.058,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,66.5,33.1,67.9,81,60,..,49.8,64.3,93.2,64.3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Zambia,ZMB,2023,YR2023,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Zimbabwe,ZWE,2021,YR2021,62.045,59.253,56.232,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Zimbabwe,ZWE,2022,YR2022,62.094,59.391,56.428,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,91.19999695,89.84999847,94.69999695,90.86000061,88.20999908,1.083950043,86.75
Zimbabwe,ZWE,2023,YR2023,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Africa Eastern and Southern,AFE,2021,YR2021,65.07317028,62.44909279,59.88979714,..,..,..,..,..,..,..,..,..,59.67015076,..,..,..,..,61.16027832,60.39223099,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,67.45710754,72.63890839,82.23442841,82.80454254,78.06011963,0.986339986,83.37290955
Africa Eastern and Southern,AFE,2022,YR2022,65.48035337,62.88846323,60.35237885,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,67.97725677,72.98155975,82.64910126,83.03627014,78.21444702,0.990740001,83.42179871
Africa Eastern and Southern,AFE,2023,YR2023,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,68.42571259,73.27510834,82.98766327,83.22039032,78.34322357,0.994440019,83.45162201
Africa Western and Central,AFW,2021,YR2021,58.03559735,56.94647481,55.88093733,..,..,..,..,..,..,..,..,..,62.25698853,..,..,..,..,64.62433624,63.37358856,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,51.63071823,60.0073204,65.29728699,71.26612091,68.40348816,0.847060025,77.08660126
Africa Western and Central,AFW,2022,YR2022,58.65798677,57.58910643,56.53945663,..,..,..,..,..,..,..,..,..,61.39345169,..,..,..,..,63.98945999,62.61981964,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,51.95478058,60.29085159,65.64781189,71.60542297,68.64497375,0.84799999,77.41462708
Africa Western and Central,AFW,2023,YR2023,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,52.20191956,60.50555038,65.89544678,71.84809113,68.82657623,0.84859997,77.65234375
Arab World,ARB,2021,YR2021,72.84102683,70.65234704,68.65572184,..,..,..,..,..,..,..,..,..,85.39112854,..,..,..,..,85.21115112,85.30409241,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,67.99703979,75.53957367,83.73696136,86.18074036,82.41285706,0.946389973,88.48049164
Arab World,ARB,2022,YR2022,73.23119808,71.07816994,69.10488293,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,68.46372223,75.81845856,84.07437897,86.39321136,82.55136108,0.949109972,88.58210754
Arab World,ARB,2023,YR2023,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,68.89116669,76.15425873,84.35565948,86.58056641,82.79161072,0.951200008,88.68331909
Caribbean small states,CSS,2021,YR2021,73.71517832,70.44500181,67.37732056,..,..,..,..,..,..,..,..,..,79.65794373,..,..,..,..,80.94521332,80.29016876,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Caribbean small states,CSS,2022,YR2022,74.24790951,70.98402478,67.8828173,..,..,..,..,..,..,..,..,..,77.85897827,..,..,..,..,83.57129669,80.65348053,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Caribbean small states,CSS,2023,YR2023,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
