Country Name,Country Code,Series Name,Series Code,2014 [YR2014],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Uzbekistan,UZB,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,..,..,..,..
Uzbekistan,UZB,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,67674861750.9334,49922061225.8116,..,..
Uzbekistan,UZB,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,..,..,..,..
Uzbekistan,UZB,Adjusted net national income (constant 2015 US$),NY.ADJ.NNTY.KD,..,..,..,..
Uzbekistan,UZB,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,..,..,..,..
Uzbekistan,UZB,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,2239.18456758233,1457.84675888408,..,..
Vanuatu,VUT,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,4.0735745850029,0.832688021826414,..,..
Vanuatu,VUT,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,721210850.26218,966468684.932928,..,..
Vanuatu,VUT,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,2524.53006574873,2849.94284899453,..,..
Vanuatu,VUT,Adjusted net national income (constant 2015 US$),NY.ADJ.NNTY.KD,656983704.31045,871706319.336258,..,..
Vanuatu,VUT,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,1.77087076368241,-1.47823415059111,..,..
Vanuatu,VUT,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,2771.32973509906,3159.75742782157,..,..
"Venezuela, RB",VEN,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,-17.7167528439203,..,..,..
"Venezuela, RB",VEN,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,354707430098.717,..,..,..
"Venezuela, RB",VEN,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,..,..,..,..
"Venezuela, RB",VEN,Adjusted net national income (constant 2015 US$),NY.ADJ.NNTY.KD,..,..,..,..
"Venezuela, RB",VEN,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,-18.6465804820701,..,..,..
"Venezuela, RB",VEN,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,11724.2845204019,..,..,..
Viet Nam,VNM,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,7.87937660235394,0.589729819113344,..,..
Viet Nam,VNM,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,188100250560.32,296054908425.414,..,..
Viet Nam,VNM,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,2018.0537189502,2830.62677190371,..,..
Viet Nam,VNM,Adjusted net national income (constant 2015 US$),NY.ADJ.NNTY.KD,185014313334.685,280048337079.718,..,..
Viet Nam,VNM,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,6.57738843933345,-0.280491726331419,..,..
Viet Nam,VNM,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,2051.71374763876,2992.41537543546,..,..
Virgin Islands (U.S.),VIR,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,..,..,..,..
Virgin Islands (U.S.),VIR,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,..,..,..,..
Virgin Islands (U.S.),VIR,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,..,..,..,..
Virgin Islands (U.S.),VIR,Adjusted net national income (constant 2015 US$),NY.ADJ.NNTY.KD,..,..,..,..
Virgin Islands (U.S.),VIR,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,..,..,..,..
Virgin Islands (U.S.),VIR,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,..,..,..,..
West Bank and Gaza,PSE,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,..,..,..,..
West Bank and Gaza,PSE,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,..,..,..,..
West Bank and Gaza,PSE,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,..,..,..,..
West Bank and Gaza,PSE,Adjusted net national income (constant 2015 US$),NY.ADJ.NNTY.KD,..,..,..,..
West Bank and Gaza,PSE,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,..,..,..,..
West Bank and Gaza,PSE,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,..,..,..,..
"Yemen, Rep.",YEM,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,..,..,..,..
"Yemen, Rep.",YEM,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,36725091501.2956,..,..,..
"Yemen, Rep.",YEM,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,..,..,..,..
"Yemen, Rep.",YEM,Adjusted net national income (constant 2015 US$),NY.ADJ.NNTY.KD,..,..,..,..
"Yemen, Rep.",YEM,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,..,..,..,..
"Yemen, Rep.",YEM,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,1215.00417074727,..,..,..
Zambia,ZMB,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,..,..,..,..
Zambia,ZMB,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,21644387557.1153,11969103804.6004,..,..
Zambia,ZMB,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,..,..,..,..
Zambia,ZMB,Adjusted net national income (constant 2015 US$),NY.ADJ.NNTY.KD,..,..,..,..
Zambia,ZMB,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,..,..,..,..
Zambia,ZMB,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,1361.68346189524,610.556200427829,..,..
Zimbabwe,ZWE,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,0.242871787750886,38.9751064317043,..,..
Zimbabwe,ZWE,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,14990515740.3529,23546536254.0077,..,..
Zimbabwe,ZWE,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,969.886525420786,1170.81703033495,..,..
Zimbabwe,ZWE,Adjusted net national income (constant 2015 US$),NY.ADJ.NNTY.KD,13779526055.9157,18495642499.7776,..,..
Zimbabwe,ZWE,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,-1.12276612407994,36.5969631569848,..,..
Zimbabwe,ZWE,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,1055.12331604719,1490.55030945387,..,..
Africa Eastern and Southern,AFE,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,5.11478277338604,5.37314613223204,..,..
Africa Eastern and Southern,AFE,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,784046154903.007,866315116362.749,..,..
Africa Eastern and Southern,AFE,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,1204.53934186228,1257.86775698717,..,..
Africa Eastern and Southern,AFE,Adjusted net national income (constant 2015 US$),NY.ADJ.NNTY.KD,711845398275.617,896974086131.257,..,..
Africa Eastern and Southern,AFE,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,2.31045584312362,2.6180077504206,..,..
Africa Eastern and Southern,AFE,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,1326.71285324634,1214.87328241925,..,..
Africa Western and Central,AFW,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,..,..,..,..
Africa Western and Central,AFW,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,731443350204.526,677102880207.184,..,..
Africa Western and Central,AFW,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,..,..,..,..
Africa Western and Central,AFW,Adjusted net national income (constant 2015 US$),NY.ADJ.NNTY.KD,..,..,..,..
Africa Western and Central,AFW,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,..,..,..,..
Africa Western and Central,AFW,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,1797.19322673774,1393.44231755267,..,..
Arab World,ARB,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,..,..,..,..
Arab World,ARB,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,2350119084750.4,..,..,..
Arab World,ARB,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,..,..,..,..
Arab World,ARB,Adjusted net national income (constant 2015 US$),NY.ADJ.NNTY.KD,..,..,..,..
Arab World,ARB,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,..,..,..,..
Arab World,ARB,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,5871.90656839461,..,..,..
Caribbean small states,CSS,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,..,..,..,..
Caribbean small states,CSS,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,28026632659.292,28187072928.3939,..,..
Caribbean small states,CSS,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,..,..,..,..
Caribbean small states,CSS,Adjusted net national income (constant 2015 US$),NY.ADJ.NNTY.KD,..,..,..,..
Caribbean small states,CSS,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,..,..,..,..
Caribbean small states,CSS,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,9528.96915285751,9058.68087166282,..,..
Central Europe and the Baltics,CEB,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,4.06117796796342,4.75867701564188,..,..
Central Europe and the Baltics,CEB,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,1179040488352.78,1541917359820.67,..,..
Central Europe and the Baltics,CEB,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,9605.53994183945,12650.0713186621,..,..
Central Europe and the Baltics,CEB,Adjusted net national income (constant 2015 US$),NY.ADJ.NNTY.KD,993783283792.265,1273199216851.61,..,..
Central Europe and the Baltics,CEB,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,4.29510175863177,6.21488140400071,..,..
Central Europe and the Baltics,CEB,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,11396.1672415149,15319.9627450667,..,..
Early-demographic dividend,EAR,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,3.65989825570306,6.93894797884069,..,..
Early-demographic dividend,EAR,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,8807676194271.29,10439935982325,..,..
Early-demographic dividend,EAR,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,2597.16864342676,2941.95168062574,..,..
Early-demographic dividend,EAR,Adjusted net national income (constant 2015 US$),NY.ADJ.NNTY.KD,8172770489714.47,10096854929310.8,..,..
Early-demographic dividend,EAR,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,2.23937444492996,5.81800122866699,..,..
Early-demographic dividend,EAR,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,2798.93096985976,3041.91626242597,..,..
East Asia & Pacific,EAS,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,5.39839283994421,4.74986223295815,..,..
East Asia & Pacific,EAS,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,17102246969569.4,22953824115778.7,..,..
East Asia & Pacific,EAS,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,7015.42290261649,8697.50008609924,..,..
East Asia & Pacific,EAS,Adjusted net national income (constant 2015 US$),NY.ADJ.NNTY.KD,16025930649752.8,20657818762658.1,..,..
East Asia & Pacific,EAS,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,4.59957463829636,4.49822496559381,..,..
East Asia & Pacific,EAS,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,7486.5851911303,9664.18040147448,..,..
East Asia & Pacific (excluding high income),EAP,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,7.78863701576987,6.67550655928224,..,..
East Asia & Pacific (excluding high income),EAP,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,9733209782317.02,15072080637173,..,..
East Asia & Pacific (excluding high income),EAP,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,4630.39544426784,6290.61863627672,..,..
East Asia & Pacific (excluding high income),EAP,Adjusted net national income (constant 2015 US$),NY.ADJ.NNTY.KD,9447783801143.55,13389919850323,..,..
East Asia & Pacific (excluding high income),EAP,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,6.91520449781933,6.34035546509411,..,..
East Asia & Pacific (excluding high income),EAP,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,4770.28382346015,7080.90208182827,..,..
East Asia & Pacific (IDA & IBRD countries),TEA,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,7.78863701576987,6.67550655928224,..,..
East Asia & Pacific (IDA & IBRD countries),TEA,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,9721306441412.97,15053648062722.2,..,..
East Asia & Pacific (IDA & IBRD countries),TEA,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,4683.08299771407,6361.23387075276,..,..
East Asia & Pacific (IDA & IBRD countries),TEA,Adjusted net national income (constant 2015 US$),NY.ADJ.NNTY.KD,9436229525227.61,13373544493763.3,..,..
East Asia & Pacific (IDA & IBRD countries),TEA,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,6.91068493775077,6.3410577608098,..,..
East Asia & Pacific (IDA & IBRD countries),TEA,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,4824.56311492182,7160.38862992812,..,..
Euro area,EMU,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,1.75310137121771,5.68734249293099,..,..
Euro area,EMU,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,11231199479465,11957955420426.4,..,..
Euro area,EMU,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,27478.8837701129,29392.349721039,..,..
Euro area,EMU,Adjusted net national income (constant 2015 US$),NY.ADJ.NNTY.KD,9417379926411.65,10201925516776,..,..
Euro area,EMU,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,1.41521613440223,5.63490236240722,..,..
Euro area,EMU,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,32771.410679697,34451.57554697,..,..
Europe & Central Asia,ECS,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,2.02239300924771,5.10218443627559,..,..
Europe & Central Asia,ECS,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,19546445349592.8,20288249832237.1,..,..
Europe & Central Asia,ECS,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,18253.8346430519,19416.397835834,..,..
Europe & Central Asia,ECS,Adjusted net national income (constant 2015 US$),NY.ADJ.NNTY.KD,16507385569628.7,17961640693089.5,..,..
Europe & Central Asia,ECS,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,1.53830692257424,5.10362705851004,..,..
Europe & Central Asia,ECS,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,21614.4209975549,21931.4447308293,..,..
Europe & Central Asia (excluding high income),ECA,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,..,..,..,..
Europe & Central Asia (excluding high income),ECA,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,1419538432498.99,..,..,..
Europe & Central Asia (excluding high income),ECA,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,..,..,..,..
Europe & Central Asia (excluding high income),ECA,Adjusted net national income (constant 2015 US$),NY.ADJ.NNTY.KD,..,..,..,..
Europe & Central Asia (excluding high income),ECA,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,..,..,..,..
Europe & Central Asia (excluding high income),ECA,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,5961.62360260849,..,..,..
Europe & Central Asia (IDA & IBRD countries),TEC,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,0.987621379243734,0.731312420849761,..,..
Europe & Central Asia (IDA & IBRD countries),TEC,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,3743337418045.17,3555732037829.38,..,..
Europe & Central Asia (IDA & IBRD countries),TEC,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,6691.48967135635,7040.35560587909,..,..
Europe & Central Asia (IDA & IBRD countries),TEC,Adjusted net national income (constant 2015 US$),NY.ADJ.NNTY.KD,3022520433470.7,3265252820528.57,..,..
Europe & Central Asia (IDA & IBRD countries),TEC,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,0.454246528997729,0.757835921844773,..,..
Europe & Central Asia (IDA & IBRD countries),TEC,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,8287.29010129082,7666.67065660281,..,..
European Union,EUU,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,2.01676674351152,5.56977549411677,..,..
European Union,EUU,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,12953277029183,14067200043122.2,..,..
European Union,EUU,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,24485.1725351572,26863.5267342726,..,..
European Union,EUU,Adjusted net national income (constant 2015 US$),NY.ADJ.NNTY.KD,10861362699944.8,11996288143273.9,..,..
European Union,EUU,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,1.76323429465657,5.82731408233195,..,..
European Union,EUU,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,29201.0525490366,31500.9609573818,..,..
Fragile and conflict affected situations,FCS,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,..,..,..,..
Fragile and conflict affected situations,FCS,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,1673356659303.56,1443432686749.06,..,..
Fragile and conflict affected situations,FCS,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,..,..,..,..
Fragile and conflict affected situations,FCS,Adjusted net national income (constant 2015 US$),NY.ADJ.NNTY.KD,..,..,..,..
Fragile and conflict affected situations,FCS,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,..,..,..,..
Fragile and conflict affected situations,FCS,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,1916.44163705031,1416.94561190398,..,..
Heavily indebted poor countries (HIPC),HPC,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,9.61597544607899,1.94980284029249,..,..
Heavily indebted poor countries (HIPC),HPC,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,584027888610.648,718282097702.494,..,..
Heavily indebted poor countries (HIPC),HPC,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,756.354416784457,863.705646319564,..,..
Heavily indebted poor countries (HIPC),HPC,Adjusted net national income (constant 2015 US$),NY.ADJ.NNTY.KD,540619023682.908,752227189642.501,..,..
Heavily indebted poor countries (HIPC),HPC,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,6.52633717958201,-0.764401803479259,..,..
Heavily indebted poor countries (HIPC),HPC,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,817.085699401981,824.72996453471,..,..
High income,HIC,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,2.4605058787554,4.79752463794314,..,..
High income,HIC,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,44233591374570,50244163700135.1,..,..
High income,HIC,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,29788.1632301194,32055.3421524568,..,..
High income,HIC,Adjusted net national income (constant 2015 US$),NY.ADJ.NNTY.KD,40287258640940.8,44464219683200.2,..,..
High income,HIC,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,1.87874877361484,4.98012355187451,..,..
High income,HIC,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,32706.0585547283,36222.2449881518,..,..
IBRD only,IBD,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,4.78268278979948,6.00229571566257,..,..
IBRD only,IBD,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,21527030595863.2,26759309996441,..,..
IBRD only,IBD,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,4216.69285904001,5034.65591700861,..,..
IBRD only,IBD,Adjusted net national income (constant 2015 US$),NY.ADJ.NNTY.KD,19526963405035.7,24699513529289.7,..,..
IBRD only,IBD,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,3.68004310938935,5.42902525096925,..,..
IBRD only,IBD,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,4648.59150432489,5454.51707981567,..,..
IDA & IBRD total,IBT,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,4.8963650805732,5.95543603133304,..,..
IDA & IBRD total,IBT,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,23408832964555.2,29058641357501.4,..,..
IDA & IBRD total,IBT,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,3435.87588015959,4037.54632907259,..,..
IDA & IBRD total,IBT,Adjusted net national income (constant 2015 US$),NY.ADJ.NNTY.KD,21308860858467.4,27186162267033.7,..,..
IDA & IBRD total,IBT,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,3.52242195380742,4.92006646518006,..,..
IDA & IBRD total,IBT,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,3774.47884707736,4315.63710936455,..,..
IDA blend,IDB,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,..,..,..,..
IDA blend,IDB,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,920963224655.778,936599765538.982,..,..
IDA blend,IDB,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,..,..,..,..
IDA blend,IDB,Adjusted net national income (constant 2015 US$),NY.ADJ.NNTY.KD,..,..,..,..
IDA blend,IDB,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,..,..,..,..
IDA blend,IDB,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,1733.28042493245,1536.52637287486,..,..
IDA only,IDX,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,8.04351273284834,3.6796577635635,..,..
IDA only,IDX,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,961428339455.275,1368294054494.44,..,..
IDA only,IDX,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,889.328276553165,1105.91214780779,..,..
IDA only,IDX,Adjusted net national income (constant 2015 US$),NY.ADJ.NNTY.KD,924597918560.284,1346870428723.99,..,..
IDA only,IDX,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,5.79221907206065,1.36126735848698,..,..
IDA only,IDX,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,924.753767008814,1123.50303664487,..,..
IDA total,IDA,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,..,..,..,..
IDA total,IDA,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,1882344188612.48,2300771731439.86,..,..
IDA total,IDA,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,..,..,..,..
IDA total,IDA,Adjusted net national income (constant 2015 US$),NY.ADJ.NNTY.KD,..,..,..,..
IDA total,IDA,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,..,..,..,..
IDA total,IDA,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,1198.18224635888,1259.01457491432,..,..
Late-demographic dividend,LTE,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,5.44154962917544,5.60630039421129,..,..
Late-demographic dividend,LTE,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,15120714515555.9,19506796626699.2,..,..
Late-demographic dividend,LTE,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,6097.25687473019,7575.42940574929,..,..
Late-demographic dividend,LTE,Adjusted net national income (constant 2015 US$),NY.ADJ.NNTY.KD,13665083157813.4,17577770805687.9,..,..
Late-demographic dividend,LTE,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,4.68212443664304,5.44332819227189,..,..
Late-demographic dividend,LTE,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,6746.74859026311,8406.77480730669,..,..
Latin America & Caribbean,LCN,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,1.2350766715403,3.92318879580236,..,..
Latin America & Caribbean,LCN,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,5010134892490.57,4164974472918.27,..,..
Latin America & Caribbean,LCN,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,6884.68052292819,6649.75184944221,..,..
Latin America & Caribbean,LCN,Adjusted net national income (constant 2015 US$),NY.ADJ.NNTY.KD,4218927116017.45,4317248150852.89,..,..
Latin America & Caribbean,LCN,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,0.218379726396904,3.32502879280203,..,..
Latin America & Caribbean,LCN,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,8175.81749175448,6415.20842361039,..,..
Latin America & Caribbean (excluding high income),LAC,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,1.20915613315449,3.84378891692434,..,..
Latin America & Caribbean (excluding high income),LAC,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,4241148467564.54,3545454499896.41,..,..
Latin America & Caribbean (excluding high income),LAC,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,6600.37625778501,6312.8385898349,..,..
Latin America & Caribbean (excluding high income),LAC,Adjusted net national income (constant 2015 US$),NY.ADJ.NNTY.KD,3633036595687.61,3705284115783.71,..,..
Latin America & Caribbean (excluding high income),LAC,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,0.180595977879889,3.16822812647442,..,..
Latin America & Caribbean (excluding high income),LAC,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,7705.1730456781,6040.53057364965,..,..
Latin America & the Caribbean (IDA & IBRD countries),TLA,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,1.20253547099975,3.90330565688146,..,..
Latin America & the Caribbean (IDA & IBRD countries),TLA,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,4857481943879.52,4008134602047.07,..,..
Latin America & the Caribbean (IDA & IBRD countries),TLA,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,6823.96892824387,6572.11214368738,..,..
Latin America & the Caribbean (IDA & IBRD countries),TLA,Adjusted net national income (constant 2015 US$),NY.ADJ.NNTY.KD,4074069260689.92,4165816156610.38,..,..
Latin America & the Caribbean (IDA & IBRD countries),TLA,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,0.149276903096094,3.27850670099194,..,..
