Country Name,Country Code,Time,Time Code,"Gross PSD, Budgetary Central Gov., All maturities, All instruments, Domestic creditors, Nominal Value, % of GDP [DP.DOD.DECD.CR.BC.Z1]","Gross PSD, Budgetary Central Gov., All maturities, All instruments, Domestic currency, Nominal Value, % of GDP [DP.DOD.DECN.CR.BC.Z1]","Gross PSD, Budgetary Central Gov., All maturities, All instruments, External creditors, Nominal Value, % of GDP [DP.DOD.DECX.CR.BC.Z1]","Gross PSD, Budgetary Central Gov., All maturities, All instruments, Foreign currency, Nominal Value, % of GDP [DP.DOD.DECF.CR.BC.Z1]","Gross PSD, Budgetary Central Gov., All maturities, All instruments, Nominal Value, % of GDP [DP.DOD.DECT.CR.BC.Z1]","Gross PSD, Budgetary Central Gov., All maturities, Currency and deposits, Nominal Value, % of GDP [DP.DOD.DLCD.CR.BC.Z1]","Gross PSD, Budgetary Central Gov., All maturities, Debt Securities, Market value, % of GDP [DP.DOD.DLDS.CR.MV.BC.Z1]","Gross PSD, Budgetary Central Gov., All maturities, Debt securities, Nominal Value, % of GDP [DP.DOD.DLDS.CR.BC.Z1]","Gross PSD, Budgetary Central Gov., All maturities, Insurance, pensions, and standardized guarantee schemes, Nominal Value, % of GDP [DP.DOD.DLIN.CR.BC.Z1]","Gross PSD, Budgetary Central Gov., All maturities, Loans, Nominal Value, % of GDP [DP.DOD.DLLO.CR.BC.Z1]","Gross PSD, Budgetary Central Gov., All maturities, Other accounts payable, Nominal Value, % of GDP [DP.DOD.DLOA.CR.BC.Z1]","Gross PSD, Budgetary Central Gov., All maturities, Special Drawing Rights, Nominal Value, % of GDP [DP.DOD.DLSD.CR.BC.Z1]","Gross PSD, Budgetary Central Gov., Long-term, All instruments, Nominal Value, % of GDP [DP.DOD.DLTC.CR.BC.Z1]","Gross PSD, Budgetary Central Gov., Long-term, With payment due in more than one year, All instruments, Nominal Value, % of GDP [DP.DOD.DLTC.CR.M1.BC.Z1]","Gross PSD, Budgetary Central Gov., Long-term, With payment due in more than one year, Currency and deposits, Nominal Value, % of GDP [DP.DOD.DLCD.CR.M1.BC.Z1]","Gross PSD, Budgetary Central Gov., Long-term, With payment due in more than one year, Debt securities, Nominal Value, % of GDP [DP.DOD.DLDS.CR.M1.BC.Z1]","Gross PSD, Budgetary Central Gov., Long-term, With payment due in more than one year, Insurance, pensions, and standardized guarantee schemes, Nominal Value, % of GDP [DP.DOD.DLIN.CR.M1.BC.Z1]","Gross PSD, Budgetary Central Gov., Long-term, With payment due in more than one year, Loans, Nominal Value, % of GDP [DP.DOD.DLLO.CR.M1.BC.Z1]","Gross PSD, Budgetary Central Gov., Long-term, With payment due in more than one year, Other accounts payable, Nominal Value, % of GDP [DP.DOD.DLOA.CR.M1.BC.Z1]","Gross PSD, Budgetary Central Gov., Long-term, With payment due in more than one year, Special Drawing Rights, Nominal Value, % of GDP [DP.DOD.DLSD.CR.M1.BC.Z1]","Gross PSD, Budgetary Central Gov., Long-term, With payment due in one year or less, All instruments, Nominal Value, % of GDP [DP.DOD.DLTC.CR.L1.BC.Z1]","Gross PSD, Budgetary Central Gov., Long-term, With payment due in one year or less, Currency and deposits, Nominal Value, % of GDP [DP.DOD.DLCD.CR.L1.BC.Z1]","Gross PSD, Budgetary Central Gov., Long-term, With payment due in one year or less, Debt securities, Nominal Value, % of GDP [DP.DOD.DLDS.CR.L1.BC.Z1]","Gross PSD, Budgetary Central Gov., Long-term, With payment due in one year or less, Insurance, pensions, and standardized guarantee schemes, Nominal Value, % of GDP [DP.DOD.DLIN.CR.L1.BC.Z1]","Gross PSD, Budgetary Central Gov., Long-term, With payment due in one year or less, Loans, Nominal Value, % of GDP [DP.DOD.DLLO.CR.L1.BC.Z1]","Gross PSD, Budgetary Central Gov., Long-term, With payment due in one year or less, Other accounts payable, Nominal Value, % of GDP [DP.DOD.DLOA.CR.L1.BC.Z1]","Gross PSD, Budgetary Central Gov., Short-term, All instruments, Nominal Value, % of GDP [DP.DOD.DSTC.CR.BC.Z1]","Gross PSD, Budgetary Central Gov., Short-term, Currency and deposits, Nominal Value, % of GDP [DP.DOD.DSCD.CR.BC.Z1]","Gross PSD, Budgetary Central Gov., Short-term, Debt securities, Nominal Value, % of GDP [DP.DOD.DSDS.CR.BC.Z1]","Gross PSD, Budgetary Central Gov., Short-term, Insurance, pensions, and standardized guarantee schemes, Nominal Value, % of GDP [DP.DOD.DSIN.CR.BC.Z1]","Gross PSD, Budgetary Central Gov., Short-term, Loans, Nominal Value, % of GDP [DP.DOD.DSLO.CR.BC.Z1]","Gross PSD, Budgetary Central Gov., Short-term, Other accounts payable, Nominal Value, % of GDP [DP.DOD.DSOA.CR.BC.Z1]"
Latvia,LVA,2023Q2,YR2023Q2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Latvia,LVA,2023Q3,YR2023Q3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Latvia,LVA,2023Q4,YR2023Q4,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lebanon,LBN,2021Q1,YR2021Q1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lebanon,LBN,2021Q2,YR2021Q2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lebanon,LBN,2021Q3,YR2021Q3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lebanon,LBN,2021Q4,YR2021Q4,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lebanon,LBN,2022Q1,YR2022Q1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lebanon,LBN,2022Q2,YR2022Q2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lebanon,LBN,2022Q3,YR2022Q3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lebanon,LBN,2022Q4,YR2022Q4,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lebanon,LBN,2023Q1,YR2023Q1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lebanon,LBN,2023Q2,YR2023Q2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lebanon,LBN,2023Q3,YR2023Q3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lebanon,LBN,2023Q4,YR2023Q4,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lesotho,LSO,2021Q1,YR2021Q1,10.5875555014902,10.5875555014902,44.9148470287695,44.9148470287695,55.5024025302597,..,..,10.5875555014902,..,44.9148470287695,..,..,52.8213004075178,52.8213004075178,..,7.90645337874825,..,44.9148470287695,..,..,..,..,..,..,..,..,2.68110212274193,..,2.68110212274193,..,..,..
Lesotho,LSO,2021Q2,YR2021Q2,10.1061694639169,10.1061694639169,42.2659181477065,42.2659181477065,52.3720876116234,..,..,10.1061694639169,..,42.2659181477065,..,..,49.8080223392187,49.8080223392187,..,7.54210419151226,..,42.2659181477065,..,..,..,..,..,..,..,..,2.56406527240467,..,2.56406527240467,..,..,..
Lesotho,LSO,2021Q3,YR2021Q3,11.1990559521068,11.1990559521068,44.1946810960166,44.1946810960166,55.3936794842275,..,..,11.1989983882109,..,44.1946810960166,..,..,52.2372783790007,52.2372783790007,..,8.04259728298411,..,44.1946810960166,..,..,..,..,..,..,..,..,3.1564011052268,..,3.1564011052268,..,..,..
Lesotho,LSO,2021Q4,YR2021Q4,11.9196027827648,11.9196027827648,45.7837746858169,45.7837746858169,57.7032933123878,..,..,11.9195186265709,..,45.7837746858169,..,..,55.2319064183124,55.2319064183124,..,9.44813173249551,..,45.7837746858169,..,..,..,..,..,..,..,..,2.4713868940754,..,2.4713868940754,..,..,..
Lesotho,LSO,2022Q1,YR2022Q1,12.4973480212158,12.4973480212158,41.7206854345165,41.7206854345165,54.2179790561676,..,..,12.4973208214334,..,41.7206582347341,..,..,50.2428940568475,50.2428940568475,..,8.52223582211342,..,41.7206582347341,..,..,..,..,..,..,..,..,3.97508499932001,..,3.97508499932001,..,..,..
Lesotho,LSO,2022Q2,YR2022Q2,10.7767303198775,10.7767303198775,42.040125694948,42.040125694948,52.816748583246,..,..,10.776622888298,..,42.040125694948,..,..,50.4566379287191,50.4566379287191,..,8.41651223377112,..,42.040125694948,..,..,..,..,..,..,..,..,2.3601106545269,..,2.3601106545269,..,..,..
Lesotho,LSO,2022Q3,YR2022Q3,14.0916432218402,14.0916432218402,45.7984265916432,45.7984265916432,59.8901479629051,..,..,14.0917213712619,..,45.7984265916432,..,..,54.8407314785871,54.8407314785871,..,9.04230488694384,..,45.7984265916432,..,..,..,..,..,..,..,..,5.04941648431802,..,5.04941648431802,..,..,..
Lesotho,LSO,2022Q4,YR2022Q4,13.2922270107482,13.2922270107482,45.3800820395659,45.3800820395659,58.6723090503141,..,..,13.2922270107482,..,45.3800820395659,..,..,56.4195960330235,56.4195960330235,..,11.0395139934576,..,45.3800820395659,..,..,..,..,..,..,..,..,2.25271301729062,..,2.25271301729062,..,..,..
Lesotho,LSO,2023Q1,YR2023Q1,13.8128531255644,13.8128531255644,48.2528830525528,48.2528830525528,62.0656329816052,..,..,13.8127499290524,..,48.2528830525528,..,..,59.8274554320064,59.8274554320064,..,11.5745723794536,..,48.2528830525528,..,..,..,..,..,..,..,..,2.23817754959882,..,2.23817754959882,..,..,..
Lesotho,LSO,2023Q2,YR2023Q2,14.6200584720986,14.6200584720986,49.0500063556629,49.0500063556629,63.6701410957163,..,..,14.6201347400534,..,49.0500063556629,..,..,61.4725816702682,61.4725816702682,..,12.4225753146053,..,49.0500063556629,..,..,..,..,..,..,..,..,2.19755942544807,..,2.19755942544807,..,..,..
Lesotho,LSO,2023Q3,YR2023Q3,13.3518033964394,13.3518033964394,49.426914986404,49.426914986404,62.7786414242471,..,..,13.3518290493048,..,49.4268123749423,..,..,60.5539736288543,60.5539736288543,..,11.1271612539121,..,49.4268123749423,..,..,..,..,..,..,..,..,2.22466779539275,..,2.22466779539275,..,..,..
Lesotho,LSO,2023Q4,YR2023Q4,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lithuania,LTU,2021Q1,YR2021Q1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lithuania,LTU,2021Q2,YR2021Q2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lithuania,LTU,2021Q3,YR2021Q3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lithuania,LTU,2021Q4,YR2021Q4,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lithuania,LTU,2022Q1,YR2022Q1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lithuania,LTU,2022Q2,YR2022Q2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lithuania,LTU,2022Q3,YR2022Q3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lithuania,LTU,2022Q4,YR2022Q4,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lithuania,LTU,2023Q1,YR2023Q1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lithuania,LTU,2023Q2,YR2023Q2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lithuania,LTU,2023Q3,YR2023Q3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lithuania,LTU,2023Q4,YR2023Q4,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Luxembourg,LUX,2021Q1,YR2021Q1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Luxembourg,LUX,2021Q2,YR2021Q2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Luxembourg,LUX,2021Q3,YR2021Q3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Luxembourg,LUX,2021Q4,YR2021Q4,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Luxembourg,LUX,2022Q1,YR2022Q1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Luxembourg,LUX,2022Q2,YR2022Q2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Luxembourg,LUX,2022Q3,YR2022Q3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Luxembourg,LUX,2022Q4,YR2022Q4,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Luxembourg,LUX,2023Q1,YR2023Q1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Luxembourg,LUX,2023Q2,YR2023Q2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Luxembourg,LUX,2023Q3,YR2023Q3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Luxembourg,LUX,2023Q4,YR2023Q4,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Madagascar,MDG,2021Q1,YR2021Q1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Madagascar,MDG,2021Q2,YR2021Q2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Madagascar,MDG,2021Q3,YR2021Q3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Madagascar,MDG,2021Q4,YR2021Q4,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Madagascar,MDG,2022Q1,YR2022Q1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Madagascar,MDG,2022Q2,YR2022Q2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Madagascar,MDG,2022Q3,YR2022Q3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Madagascar,MDG,2022Q4,YR2022Q4,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Madagascar,MDG,2023Q1,YR2023Q1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Madagascar,MDG,2023Q2,YR2023Q2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Madagascar,MDG,2023Q3,YR2023Q3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Madagascar,MDG,2023Q4,YR2023Q4,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Malawi,MWI,2021Q1,YR2021Q1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Malawi,MWI,2021Q2,YR2021Q2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Malawi,MWI,2021Q3,YR2021Q3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Malawi,MWI,2021Q4,YR2021Q4,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Malawi,MWI,2022Q1,YR2022Q1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Malawi,MWI,2022Q2,YR2022Q2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Malawi,MWI,2022Q3,YR2022Q3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Malawi,MWI,2022Q4,YR2022Q4,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Malawi,MWI,2023Q1,YR2023Q1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Malawi,MWI,2023Q2,YR2023Q2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Malawi,MWI,2023Q3,YR2023Q3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Malawi,MWI,2023Q4,YR2023Q4,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Malaysia,MYS,2021Q1,YR2021Q1,47.224746789007,62.5049625147958,17.2623787169748,1.98213240124567,64.4871255059818,..,..,64.1416222784085,..,0.345503227573304,..,..,63.3723791748936,63.3723791748936,..,63.0268759473203,..,0.345503227573304,..,..,..,..,0,..,..,..,1.11474633108822,..,1.11474633108822,..,..,..
Malaysia,MYS,2021Q2,YR2021Q2,46.748199015252,61.8965031782107,17.3974493259883,2.24914565072464,64.1456483412403,..,..,63.8176132814832,..,0.328035059757101,..,..,62.6772333943613,62.6772333943613,..,62.3491983346042,..,0.328035059757101,..,..,..,..,0,..,..,..,1.46841494687898,..,1.46841494687898,..,..,..
Malaysia,MYS,2021Q3,YR2021Q3,47.1231449522843,62.4594563208391,17.3490500417749,2.01280810693251,64.4721949940592,..,..,64.1554651366176,..,0.316729857441599,..,..,62.743791245167,62.743791245167,..,62.4270613877254,..,0.316729857441599,..,..,..,..,0,..,..,..,1.72840374889222,..,1.72840374889222,..,..,..
Malaysia,MYS,2021Q4,YR2021Q4,46.0944481929517,61.3393510481771,17.1643965484287,1.91942913117399,63.2588447413804,..,..,62.9629569610854,..,0.295887780295001,..,..,62.0162193633883,62.0162193633883,..,61.7203315830933,..,0.295887780295001,..,..,..,..,0,..,..,..,1.24262537799212,..,1.24262537799212,..,..,..
Malaysia,MYS,2022Q1,YR2022Q1,46.0433304279165,61.0496009096535,16.8313177657346,1.82504728399762,62.8746481936511,..,..,62.6091205621476,..,0.265527631503565,..,..,61.5622127774795,61.5622127774795,..,61.2966851459759,..,0.265527631503565,..,..,..,..,0,..,..,..,1.31243541617165,..,1.31243541617165,..,..,..
Malaysia,MYS,2022Q2,YR2022Q2,46.7516809356613,60.821386391157,15.8276533337068,1.75794787821105,62.5793342693681,..,..,62.3414731774458,..,0.237861091922302,..,..,61.1547457385145,61.1547457385145,..,60.9168846465922,..,0.237861091922302,..,..,..,..,0,..,..,..,1.42458853085359,..,1.42458853085359,..,..,..
Malaysia,MYS,2022Q3,YR2022Q3,46.2237839530445,59.7367869790876,15.2400997749553,1.7271191845467,61.4638837279998,..,..,61.2437903392966,..,0.220093388703223,..,..,59.1671431827697,59.1671431827697,..,58.9470497940665,..,0.220093388703223,..,..,..,..,0,..,..,..,2.29674054523012,..,2.29674054523012,..,..,..
Malaysia,MYS,2022Q4,YR2022Q4,45.8574006975913,58.6191037802594,14.4092396867359,1.64750964768686,60.2666620502891,..,..,60.0450207502938,..,0.22164129999534,..,..,58.5082191102254,53.9909745797507,..,53.7693332797554,..,0.22164129999534,..,..,4.51724453047474,..,4.51724453047474,..,..,..,1.7584429400637,..,1.7584429400637,..,..,..
Malaysia,MYS,2023Q1,YR2023Q1,46.8372841764048,60.1670833167913,14.9542779788106,1.6244467531648,61.7915284705858,..,..,61.5795628612723,..,0.211965609313497,..,..,59.4200483354265,55.8187075720334,..,55.6067419627199,..,0.211965609313497,..,..,3.60134076339311,..,3.60134076339311,..,..,..,2.37148013515932,..,2.37148013515932,..,..,..
Malaysia,MYS,2023Q2,YR2023Q2,47.7633136521507,61.6606847854907,15.576841926417,1.67945326817038,63.3401380536611,..,..,63.1331847228845,..,0.20695333077657,..,..,60.8231670725718,56.6466547852699,..,56.4397014544934,..,0.20695333077657,..,..,4.17651228730192,..,4.17651228730192,..,..,..,2.51697098108923,..,2.51697098108923,..,..,..
Malaysia,MYS,2023Q3,YR2023Q3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Malaysia,MYS,2023Q4,YR2023Q4,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Maldives,MDV,2021Q1,YR2021Q1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Maldives,MDV,2021Q2,YR2021Q2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Maldives,MDV,2021Q3,YR2021Q3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Maldives,MDV,2021Q4,YR2021Q4,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Maldives,MDV,2022Q1,YR2022Q1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Maldives,MDV,2022Q2,YR2022Q2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Maldives,MDV,2022Q3,YR2022Q3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Maldives,MDV,2022Q4,YR2022Q4,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Maldives,MDV,2023Q1,YR2023Q1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Maldives,MDV,2023Q2,YR2023Q2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Maldives,MDV,2023Q3,YR2023Q3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Maldives,MDV,2023Q4,YR2023Q4,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Malta,MLT,2021Q1,YR2021Q1,39.8517301380721,49.9040312690304,10.0526513008314,0.000350169873212359,58.7176919729122,3.23843910091486,51.5189913747089,43.7526949718612,..,2.85054395930832,8.87601394082783,..,41.7013670518331,38.5345456759475,..,35.6840017166392,..,2.85054395930832,..,..,3.16682137588562,..,3.16682137588562,..,0,..,17.0163249210791,3.23843910091486,4.90187187933637,..,..,8.87601394082783
Malta,MLT,2021Q2,YR2021Q2,39.7579549136936,51.1355585262005,11.3779393652443,0.00033575273739968,64.2503068616771,3.08897942609573,50.7668559120689,44.0967973413491,..,3.88862586530473,13.1759042289275,..,42.8299244792559,38.2538000859168,..,34.3651742206121,..,3.88862586530473,..,..,4.57612439333904,..,4.57612439333904,..,0,..,21.4203823824212,3.08897942609573,5.15549872739801,..,..,13.1759042289275
Malta,MLT,2021Q3,YR2021Q3,36.5130817941186,48.3655957186468,11.8527793827697,0.000265458241510376,60.3027581777916,2.93806750424742,47.4733280382607,41.6718648009593,..,3.75592887168157,11.9368970009033,..,41.1019392606361,38.8216560849839,..,35.0657272133024,..,3.75592887168157,..,..,2.28028317565216,..,2.28028317565216,..,0,..,19.2008189171555,2.93806750424742,4.32585441200479,..,..,11.9368970009033
Malta,MLT,2021Q4,YR2021Q4,36.1253020465435,48.0460679942739,11.9210264088135,0.000260461083124643,55.9322042064774,3.40958867529259,46.2970663538292,41.0392904969554,..,3.59744928310907,7.88587575112038,..,41.1763123563177,38.9851960492855,..,35.3877467661764,..,3.59744928310907,..,..,2.19111630703218,..,2.19111630703218,..,0,..,14.7558918501598,3.40958867529259,3.46042742374679,..,..,7.88587575112038
Malta,MLT,2022Q1,YR2022Q1,37.6094613249702,49.6407741835424,12.0315255699393,0.000212711367136918,58.0090002552225,3.35354534289153,45.7273848267252,42.7408409487657,..,3.54660060325225,8.36801336031301,..,41.9275817443594,39.7680391184232,..,36.2214385151709,..,3.54660060325225,..,..,2.15954262593626,..,2.15954262593626,..,0,..,16.0814185108631,3.35354534289153,4.35985980765856,..,..,8.36801336031301
Malta,MLT,2022Q2,YR2022Q2,36.2294563112271,47.9235435863523,11.6943012696407,0.000213994515526475,59.5567765246968,3.25881967430843,40.831238685798,41.2165168493346,..,3.44842105722474,11.633018943829,..,39.7488718606018,38.3929434326,..,34.9445223753753,..,3.44842105722474,..,..,1.35592842800178,..,1.35592842800178,..,0,..,19.807904664095,3.25881967430843,4.91606604595755,..,..,11.633018943829
