Country Name,Country Code,Series Name,Series Code,2021Q1 [YR2021Q1],2021Q2 [YR2021Q2],2021Q3 [YR2021Q3],2021Q4 [YR2021Q4],2022Q1 [YR2022Q1],2022Q2 [YR2022Q2],2022Q3 [YR2022Q3],2022Q4 [YR2022Q4],2023Q1 [YR2023Q1],2023Q2 [YR2023Q2],2023Q3 [YR2023Q3],2023Q4 [YR2023Q4]
Armenia,ARM,"Gross PSD, Financial Public Corp., Short-term, Other accounts payable, Nominal Value, National Currency",DP.DOD.DSOA.CR.FC,3177890095.15,5979968110.1,2004309497,10464034379.6,9541084023.6,15203378423.5,11826565071.9,36918111701.8,3792288623.6,9146167185,78947297072.7,3922478866.5
Australia,AUS,"Gross PSD, Financial Public Corp., All maturities, All instruments, Domestic creditors, Nominal Value, National Currency",DP.DOD.DECD.CR.FC,765560000000,917556000000,987674000000,1033995000000,1060029000000,1117720000000,1136753000000,1159925000000,1172006000000,1163165000000,1114879000000,1123368000000
Australia,AUS,"Gross PSD, Financial Public Corp., All maturities, All instruments, Domestic currency, Nominal Value, National Currency",DP.DOD.DECN.CR.FC,877248000000,1042025000000,1137688000000,1171182000000,1187134000000,1217042000000,1232128000000,1249529000000,1270838000000,1264128000000,1203144000000,1218444000000
Australia,AUS,"Gross PSD, Financial Public Corp., All maturities, All instruments, External creditors, Nominal Value, National Currency",DP.DOD.DECX.CR.FC,111688000000,124469000000,150014000000,137187000000,127105000000,99322000000,95375000000,89604000000,98832000000,100963000000,88265000000,95076000000
Australia,AUS,"Gross PSD, Financial Public Corp., All maturities, All instruments, Foreign currency, Nominal Value, National Currency",DP.DOD.DECF.CR.FC,..,..,..,..,..,..,..,..,..,..,..,..
Australia,AUS,"Gross PSD, Financial Public Corp., All maturities, All instruments, Nominal Value, National Currency",DP.DOD.DECT.CR.FC,877248000000,1042025000000,1137688000000,1171182000000,1187134000000,1217042000000,1232128000000,1249529000000,1270838000000,1264128000000,1203144000000,1218444000000
Australia,AUS,"Gross PSD, Financial Public Corp., All maturities, Currency and deposits, Nominal Value, National Currency",DP.DOD.DLCD.CR.FC,371767000000,511065000000,574785000000,614339000000,629174000000,628453000000,629906000000,634325000000,635823000000,610305000000,550625000000,546341000000
Australia,AUS,"Gross PSD, Financial Public Corp., All maturities, Debt Securities, Market value, National Currency",DP.DOD.DLDS.CR.MV.FC,416952000000,423309000000,450191000000,454450000000,430385000000,431593000000,438234000000,448134000000,477869000000,478275000000,488518000000,521185000000
Australia,AUS,"Gross PSD, Financial Public Corp., All maturities, Debt securities, Nominal Value, National Currency",DP.DOD.DLDS.CR.FC,399164000000,397229000000,438407000000,438235000000,441524000000,463969000000,477699000000,492994000000,512202000000,528620000000,548061000000,570391000000
Australia,AUS,"Gross PSD, Financial Public Corp., All maturities, Insurance, pensions, and standardized guarantee schemes, Nominal Value, National Currency",DP.DOD.DLIN.CR.FC,..,..,..,..,..,..,..,..,..,..,..,..
Australia,AUS,"Gross PSD, Financial Public Corp., All maturities, Loans, Nominal Value, National Currency",DP.DOD.DLLO.CR.FC,53498000000,63040000000,63145000000,65831000000,63608000000,69536000000,70173000000,68848000000,70287000000,75844000000,71922000000,70027000000
Australia,AUS,"Gross PSD, Financial Public Corp., All maturities, Other accounts payable, Nominal Value, National Currency",DP.DOD.DLOA.CR.FC,52819000000,70691000000,61351000000,52777000000,52828000000,55084000000,54350000000,53362000000,52526000000,49359000000,32536000000,31685000000
Australia,AUS,"Gross PSD, Financial Public Corp., All maturities, Special Drawing Rights, Nominal Value, National Currency",DP.DOD.DLSD.CR.FC,..,..,..,..,..,..,..,..,..,..,..,..
